what,kind,bundleId,bundleVersion,description,time
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337289540596
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1337289540975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289541006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289543439
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337289544236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289544598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289549372
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337289549548
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337289563510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337289614119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289616200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289616438
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337289616458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289618488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289621143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1337289621173
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337289622326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289622753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289624905
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337289626460
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337289630193
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1337289630640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289630707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289634956
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337289640118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289684580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289706324
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337289706357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337289712233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337289714460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337289716026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337289719026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337289722129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289724193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289733524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289738671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289741729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289743548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289748490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337289750871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289754053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289755843
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337289756496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289756898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289758678
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337289762326
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337289764779
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1337289765151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289765191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289769546
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337289772095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337289784222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289788060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289788726
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337289788752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289790740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289793685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1337289793717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289795696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289796603
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337289797826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289798210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289800249
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337289800996
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337289804435
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1337289804789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289804820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337289815722
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337289817059
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337289842614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337289869357
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337289872913
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337289888494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290013444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290021163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290025277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290431070
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337290432067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1337290454653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337290455595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337290458607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337290458720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337290463264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337290466426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337290471908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290490879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290497545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337290505806
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337290509832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290512248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290516723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1337290516765
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337290518856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290519272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290530236
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337290531660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290545217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290546405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337290546799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290547909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290548989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290554878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290556041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337290556409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290557357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290558908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290563427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290564505
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337290564983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290566127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290568582
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337290569179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290569568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290574883
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337290574907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290577612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290580496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1337290580522
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337290585280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337290601643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290603641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290605214
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337290605929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290606320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337290608915
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337290609079
