what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1337248064213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337248065663
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337248066521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248068815
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248070952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248070983
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1337248071045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337248071045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248075413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248081950
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248082075
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248082168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337248083728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337248085132
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248087223
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248087223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248088549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248089641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337248090280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248091669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248093135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337248105225
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248105397
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248105521
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248113555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337248121667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248123040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248124709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337248136160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248137611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248139139
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337248140824
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337248142088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248142462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248146518
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337248150777
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337248160726
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337248164034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248164392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248166046
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337248167388
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337248170289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248173534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248222721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1337248222752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248224889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248227713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1337248227744
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337248228586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248228945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248230833
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337248235435
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337248256074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248257618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248264170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1337248264186
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337248265683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248266058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248276635
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337248277539
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248320229
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248324722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248345595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248346437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337248347327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248348543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248349401
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248353801
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248353801
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337248355017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248356234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248357888
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1337248357903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337248357903
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337248378402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248394127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1337248394174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248419505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248433779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337248436478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248472233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248472716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248472779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248472794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248472857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248472888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248472935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248472966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473075
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337248473590
