what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1337307800255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337307810457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307815605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307817259
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337307847040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307847476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307849208
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337307850284
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337307852203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307852609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307864075
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1337307893130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307895751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307899526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1337307899558
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337307899994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337307909651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307910977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307912584
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337307913192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307913691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337307918293
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337307921866
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308012763
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337308067056
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308090019
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308090175
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337308214262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308257583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308510098
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308513234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337308524856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308526150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308527180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308530440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308537960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308538880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308541657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337308543732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308558879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308560127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337308561063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308562202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308563700
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337308563731
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337308565275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308565712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308570267
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308597736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337308607549
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1337308643725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337308648546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337308655488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337308666517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308667937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308668966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308679434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308680635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308704394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308714581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337308719198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337308725501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308727139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308728933
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337308729853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308730227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308732193
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337308732786
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337308735703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308736093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308740789
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308825028
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308835948
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308843982
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308855323
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308863545
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308870674
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337308895837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308899362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308901827
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337308902358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308902810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308904230
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337308904838
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337308905821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308906211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308913137
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337308913215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308913652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337308916039
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337308952036
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337309005638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337309027773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337309028912
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337309094858
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1337309096402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337309106667
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1337309118897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337309122329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337309127119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337309129303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337309131019
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1337309134263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337309134685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337309136198
activated,view,org.eclipse.tm.terminal.view,2.0.101.v200907301400,"org.eclipse.tm.terminal.view.TerminalView",1337309137243
